English,Mon,Original_Definition
Prep.  ဟုဲ၊  ပံၚ်၊  ပံၚ်စုတ်။,plus,prep.  ဟုဲ၊  ပံၚ်၊  ပံၚ်စုတ်။
Prep.  အကြာဂှ်၊  အကြာအခိၚ်ဂှ်၊  အဃောဂှ်၊  လုကဴ။  adv.  တဝဵု။,during,prep.  အကြာဂှ်၊  အကြာအခိၚ်ဂှ်၊  အဃောဂှ်၊  လုကဴ။  adv.  တဝဵု။
Prep.  အကြာဟီုမံၚ်ဂှ်။,despite,prep.  အကြာဟီုမံၚ်ဂှ်။
Prep.  အကြာ၊  ဒၞာဲအကြာ။  ၂။  အရာပ်အကြာ။  ၃။  အကြာဂှ်။  ၄။  အကြာၜါ။  between meals.   အန္တရဘတ်၊  အကြာပိုန်။,between,prep.  အကြာ၊  ဒၞာဲအကြာ။  ၂။  အရာပ်အကြာ။  ၃။  အကြာဂှ်။  ၄။  အကြာၜါ။  between meals. (n)  အန္တရဘတ်၊  အကြာပိုန်။
Prep.  အပ္ဍဲညးမွဲမွဲ၊  မွဲမွဲ။  ၂။  ကဵု၊  ဏာကဵု။,per,prep.  အပ္ဍဲညးမွဲမွဲ၊  မွဲမွဲ။  ၂။  ကဵု၊  ဏာကဵု။
Prep.  အသၟဝ်၊  အမှၚ်၊  ဒၞာဲတိသဝ်၊  လ္ပာ်တိဍာ်ဒကုတ်အသၟဝ်။  adv.  ပ္ဍဲဒၞာဲသာတုဲသဝ်တေံ၊  လ္ပာ်သၟဝ်၊  ပ္ဍဲအသၟဝ်။,below,prep.  အသၟဝ်၊  အမှၚ်၊  ဒၞာဲတိသဝ်၊  လ္ပာ်တိဍာ်ဒကုတ်အသၟဝ်။  adv.  ပ္ဍဲဒၞာဲသာတုဲသဝ်တေံ၊  လ္ပာ်သၟဝ်၊  ပ္ဍဲအသၟဝ်။
Prep.  ၜက်၊  ၜက်အာ၊  ပ္ဍဲလ္ပာ်တေံ၊  လ္ပာ်ဖာတေံ။  ၂။  လောန်ကၠုၚ်တုဲတေံ၊  လောန်ကၠုၚ်တုဲ။  adv.  ပ္ဍဲသ္ၚောဲသ္ၚောဲတေံ၊  ပ္ဍဲဒၞာဲမွဲလ္ပာ်တေံ။,beyond,prep.  ၜက်၊  ၜက်အာ၊  ပ္ဍဲလ္ပာ်တေံ၊  လ္ပာ်ဖာတေံ။  ၂။  လောန်ကၠုၚ်တုဲတေံ၊  လောန်ကၠုၚ်တုဲ။  adv.  ပ္ဍဲသ္ၚောဲသ္ၚောဲတေံ၊  ပ္ဍဲဒၞာဲမွဲလ္ပာ်တေံ။
Prep. adj.  မဒှ်ဒၟံၚ်ကလောကောဒေံမသ၊  မဒှ်တၞောဝ်ဒတောဝ်၊  တုပ်၊  မတုပ်။,akin,prep. adj.  မဒှ်ဒၟံၚ်ကလောကောဒေံမသ၊  မဒှ်တၞောဝ်ဒတောဝ်၊  တုပ်၊  မတုပ်။
Prep. adj.  မနွံအဝဲ၊  မနွံအဇာ။  ppl. adj.  မဇၞော်ဗျုတဴ။,aged,prep. adj.  မနွံအဝဲ၊  မနွံအဇာ။  ppl. adj.  မဇၞော်ဗျုတဴ။
Prep. adj. adv.  မဍာဲယျေဝ်ဒၟံၚ်၊  မဍာဲဂြၚ်ဒၟံၚ်၊  နဒဒှ်မဍာဲဂြၚ်ဒၟံၚ်။,aglow,prep. adj. adv.  မဍာဲယျေဝ်ဒၟံၚ်၊  မဍာဲဂြၚ်ဒၟံၚ်၊  နဒဒှ်မဍာဲဂြၚ်ဒၟံၚ်။
Prep. adv.  ကရဴ၊  လက်ကရဴ၊  ပ္ဍဲလက္ကရဴ၊  ဗွဲလက္ကရဴ။  ၂။  မလဇုဲလဇအပ္ဍဲအရာရာၚ်ဆာဲ၊  မလဇုဲလဇအပ္ဍဲအရာဖောံဗြေဝ်။  adv.  လက်ကရဴတေံ၊  ဗွဲလက်ကရဴတေံ၊  စွံလဝ်ဗွဲကြဴတုဲ၊  သွက်ဂွံလဇုဲလဇအာ၊  သွက်ဂွံကဝုတ်တၚ်ဒၟံၚ်။  behindhand   နဒဒှ်မလဇုဲလဇအာ၊  မလဇုဲလဇ၊  မလဇုဲသဏုဲ၊  မသှ်ေတ္ၜက်ကဝုတ်လဝ်။  behind one's back.   ကရဴမတ်၊  ကြဴမတ်။,behind,prep. adv.  ကရဴ၊  လက်ကရဴ၊  ပ္ဍဲလက္ကရဴ၊  ဗွဲလက္ကရဴ။  ၂။  မလဇုဲလဇအပ္ဍဲအရာရာၚ်ဆာဲ၊  မလဇုဲလဇအပ္ဍဲအရာဖောံဗြေဝ်။  adv.  လက်ကရဴတေံ၊  ဗွဲလက်ကရဴတေံ၊  စွံလဝ်ဗွဲကြဴတုဲ၊  သွက်ဂွံလဇုဲလဇအာ၊  သွက်ဂွံကဝုတ်တၚ်ဒၟံၚ်။  behindhand (adv. pred. adj.)  နဒဒှ်မလဇုဲလဇအာ၊  မလဇုဲလဇ၊  မလဇုဲသဏုဲ၊  မသှ်ေတ္ၜက်ကဝုတ်လဝ်။  behind one's back. (adv. pred. adj.)  ကရဴမတ်၊  ကြဴမတ်။
Prep. adv.  ပဲါနူဂှ်၊  တုဲပၠန်၊  မ္ၚးနူဂှ်။,besides,prep. adv.  ပဲါနူဂှ်၊  တုဲပၠန်၊  မ္ၚးနူဂှ်။
Prep. adv. adj.  ကြဴ၊  ဗွဲကြဴ။  ၂။  ပ္ဍဲမွဲဒၞာဲတေံ၊  လက်ကရဴ။  ၃။  လ္ပာ်လက်ကရဴ၊  လ္ပာ်စး။  ၄။  ဟိုတ်ဂှ်။  ၅။  အကြာဂှ်ပၠန်။  ၆။  မွဲတုဲမွဲ။  ရ။  ဗက်ဂၠာဲဒၟံၚ်ဖိုဟ်၊  တုဲပၠန်။  after midnight.   သဂါတ္ၚဲလောန်၊  ဒဂါတ္ၚဲလောန်။  after the manner of.    ရဴဗတ်သၟ၊  ညံၚ်ဗတ်သၟ၊  နဲဗတ်သၟ။  after years.    မဒှ်အပ္ဍဲသၞာံလက်ကရဴ။,after,prep. adv. adj.  ကြဴ၊  ဗွဲကြဴ။  ၂။  ပ္ဍဲမွဲဒၞာဲတေံ၊  လက်ကရဴ။  ၃။  လ္ပာ်လက်ကရဴ၊  လ္ပာ်စး။  ၄။  ဟိုတ်ဂှ်။  ၅။  အကြာဂှ်ပၠန်။  ၆။  မွဲတုဲမွဲ။  ရ။  ဗက်ဂၠာဲဒၟံၚ်ဖိုဟ်၊  တုဲပၠန်။  after midnight. (adv)  သဂါတ္ၚဲလောန်၊  ဒဂါတ္ၚဲလောန်။  after the manner of.  (prep)  ရဴဗတ်သၟ၊  ညံၚ်ဗတ်သၟ၊  နဲဗတ်သၟ။  after years.  (adj)  မဒှ်အပ္ဍဲသၞာံလက်ကရဴ။
Prep. lat.  မွဲကဆံၚ်၊  တတ်အာတုဲ။,via,prep. Lat.  မွဲကဆံၚ်၊  တတ်အာတုဲ။
Prep. lat.  လ္ပာ်ဒစဵုဒစး၊  လ္ပာ်ပြိုၚ်ပ္ကာန်။,versus,prep. Lat.  လ္ပာ်ဒစဵုဒစး၊  လ္ပာ်ပြိုၚ်ပ္ကာန်။
Prep. uselessly,သၟးသၟး,"(adv) prep. Uselessly, without profit, without advantage. [id.] ခၟးခၟး။"
Preparation,ပရိကံ,"(n) [P. parikammam] preparation, especially preparation for Jhana."
Preparation,ပရိကမ်,"(n) [P. parikammam] preparation, especially preparation for Jhana."
Preparation,သမ္ဘာရ,"(n) [P.] preparation, fulfilment. [id.] ပွမဖ္ဍိုက်ဗပေၚ်ကဵု(ဝ်)။"
Preparation,သံၚ်ဘာရ,"(n) [P.] preparation, necessaries."
Preparation,အစဳအရေၚ်,"(n) orders, arrangements, instructions, judgement, plan, preparation."
Preparation,အဖန်အဖက်,"(n) arrangement, scheme, paln, stratagem, machination, means, thought out method of doing something, management, preparation."
Preparation,အရေၚ်,"(n) see အစဳအရေၚ် (n) orders, arrangements, instructions, judgement, plan, preparation."
Preparation of glutinous rice,ထမ္မနေၚ်,"(n) preparation of glutinous rice, ground nuts, onion, sessamum and coconut with oil, eaten at harvest festival. [id] ခပေၚ်မာ်။"
Preparatory ,အရာမပလေဝ်ပလေတ်လဝ်,"(n) {ပလေဝ်ပလေတ်လဝ်မပ္တံဂဥုဲ စၞစ} preparatory {medicine, food, etc}."
Preparatory.  မသ္စပ္တံ။,မပလေဝ်ပလေတ်လဝ်ဒတုဲ,(adj) preparatory. [id] မသ္စပ္တံ(မ်)။
Prepare,စဳဇန်,"(v) arrange, prepare, plan."
Prepare,တရေၚ်စဳရေၚ်,"(v) to arrange, prepare."
Prepare a bed,လးဖုန်,"(v) make a bed, prepare a bed, to put down a mattress."
Prepare for action,ကဵုပယျာဲ,"(v) prepare for action, show signs of an impending event."
Prepare for cultivation,ဇိက်,"(v) to harrow, prepare for cultivation, to cultivate."
Prepare ground for planting,တိ,"ဇိက်တိ (v) to harrow the ground, prepare ground for planting."
Prepare or do something in advance,ကျဝ်,3 (v) prepare or do something in advance.
Prepare parched corn.  ခ္ဍတ်ဗ္က၊ ဖ္ဍတ်ဗ္က၊ ခၞာဗ္က။,သၞာဗ္က,(n) prepare parched corn. [id.] ခ္ဍတ်ဗ္က၊ ဖ္ဍတ်ဗ္က၊ ခၞာဗ္က။
Prepare to hold unreal ceremonies,ဇွ,"ဖျေံဇွသၚ် (n) to take down monk’s coffin after lying-in-state, prepare to hold unreal ceremonies."
Prepare to substitute,ပလေဝ်ပလေတ်ထပ်စုတ်စၞး,(v) prepare to substitute.
Prepare.  ပတုဲ၊ ပလေဝ်၊ ပြေၚ်။     ရေၚ်  to form a row,ပရေၚ်,"2 (v) to set in order, arrange, prepare. [Cf.] ပတုဲ၊ ပလေဝ်၊ ပြေၚ်။    [Der.] ရေၚ် (v) to form a row."
Prepare.  ဗ္ဂပ်။,ပဂပ်,"(v) to put together, to set up, join, to harness, to mend, unite, connect, prepare. [id] ဗ္ဂပ်။"
Prepared for eating.  ကမၠေၚ်။,ပလေၚ်,"(n) glutinous rice, sticky rice, [esp.] prepared for eating. [id] ကမၠေၚ်။"
Prepared for eating.  တမၠေၚ်။,ကမၠေၚ်,"(n) glutinous rice, [esp.] prepared for eating. [id] တမၠေၚ်။"
Preparedness,ဒဒှ်မဒှ်ဒၟံၚ်ဒတုဲ,(n) preparedness.
Preponderance,ဒဒှ်မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ် ဇြဟတ် အသိၚ်သြဇာ,(n) preponderance.
Preponderance   ဒဒှ်မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်,preponderate,"vt.  တဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်ကီု ပ္ဍဲအရာဇြဟတ်ကီု ပ္ဍဲအရာအသိၚ်သြဇာကီု။  preponderant (adj)  မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်,ဇြဟတ်, အသိၚ်သြဇာ။  preponderance (n)  ဒဒှ်မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်,ဇြဟတ်,အသိၚ်သြဇာ။"
Preponderant.  မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်၊ ဇြဟတ်၊ အသိၚ်သြဇာ။,အသိၚ်သြဇာ,(n) preponderant. [id] မတဴဒၟံၚ်ပ္ဍဲအရာလၟိဟ်၊ ဇြဟတ်၊ အသိၚ်သြဇာ။
Prepossessing,မဇျဲဒဇက်,(adj) prepossessing.
Pres. pron. oneself,အနေဇကုဇကု,(n) pres. pron. oneself.
Presage,ထ္ၜးနိမိတ်,"(v) presage, show signs of a coming event."
Prescient,မကျဝ်တုဲတီလဝ်ဗွဲအနာဂတ်,(adj) prescient.
Prescient   မကျဝ်တုဲတီလဝ်ဗွဲအနာဂတ်ဂတ။,prescience,"n.  အစောံစရာဲကျဝ်တုဲတီညာတ်၊  သမ္တီမနွံကဵုစရာဲ, ကျဝ်တုဲမတီညာတ်။  prescient (adj)  မကျဝ်တုဲတီလဝ်ဗွဲအနာဂတ်ဂတ။"
Prescribe,စၞောန်ပ္ညုၚ်,"(v) prescribe, enact, denote. {Bur. ပြဋ္ဌာန်း}."
Prescribe,ပညပ်,"2 (n) name, term, designation, something which is an appellation only.    (v) name, designate, prescribe, promulgate, forbid, prohibit. [id] ပ္ညပ်။"
Prescribe a diet,ဓါတ်,"ဗ္စဓါတ် (v) prescribe a diet, to treat disease by means of diet without medicine."
Prescription,ဂြန်,"2 (n) handbook of medical or allied subject, prescription."
Presence.  ဌာန်။,ထာန်,"(n) place, native place, place of abode, {honorific} presence. [id] ဌာန်။"
Present,တမှာဲ,"(n) present, bribe."
Present,တမှာဲစၟိန်,(n) present.
Present,ဒက္ခိဏသာ,"(n) [P] present, gift."
Present,ဒမုၚ်,"1 (n) one who receives, receiver, surety, a promises, consent, recipient, that which is received, present, gift, acceptance, consent. [id] ဒၟုၚ်။    အဲသ္ပဒၟုၚ်လျိုၚ်ဍေံ(ဟ်) (n) I will go surety for him.    ဒၟုၚ်ဍာ် (n) channel.    ဒၟုၚ်တရၚ် (n) threshold. [id] ဒမိုၚ်တရၚ်။    ဒၟုၚ်ဒါန် (n) recipient of hospitality, one  who receives alms.    ဒၟုၚ်လျိုၚ် (v) surety, to take responsibility for. [id] ဒုၚ်လျိုၚ်။    ဒၟုၚ်သက်သဳ (n) evidence, testimony of a witness. (v) to bear witness, testimony of a witness. [id] ဒုၚ်သက်သဳ။ [Cf.] ဓၟုၚ်။    [Der.] ဒုၚ် (v) to receive, to accept. [id] ဒၟုၚ်။"
Present,ပရၚ်,"1 (n) message, present, bribe, anything sent.    လိက်ပရၚ် (n) article, letter.    ပြၚ် (v) to send."
Present,ပရၚ်ဗ္စန်,"(n) present, message."
Present,ပရီု,"(v) help, assistance, present, bribe."
Present,ပရိုမ်,"(v) help, assistance, present, bribe."
Present,ပဏ္ဏ,"(n) [P.] present, gift. [id] ပဏ္ဏာ။"
Present,ပဏ္စကာရ,(n) [P.] present.
Present,လာပ်ပဿကာ,"(n) reward, present, gift."
Present somebody or something to the public for the first time,ပ္တိတ်ထ္ၜးမုက်မၞိဟ်,(v) present somebody or something to the public for the first time.
Present world.  ဘတ်ဒြကဝ်။,ဘတ်ဒြ,"(n) [Skt. Bhadra] the present kalpa {world}, present world. [id] ဘတ်ဒြကဝ်။"
Present.  to make ceremonial offering to monks,ပူဇဴ,"(v) [P. puja] to honour with, to present with, to offer, present. [L.F.] to make ceremonial offering to monks."
Present.  ကၟာဲ။  စၟာဲ၊ စၟာဲစၟိန်၊ တၟာဲ။,ကမာဲ,1 (n) present. [id] ကၟာဲ(ယ်)။ [Var.] စၟာဲ(ယ်)၊ စၟာဲစၟိန်၊ တၟာဲ(ယ်)။
Present.  စၟာဲ။    စၟာဲတၟိန်  present,စမာဲ,"1 (n) present. [id] စၟာဲ။    စၟာဲတၟိန် (n) present, offering."
Present.  တၟာဲစၟိန်  gift,တၟာဲ,"1 (n) present. [id] တၟာဲစၟိန် (n) gift, an offering."
Present.  တၟာဲ၊ တၟာဲစၟိန်၊ တၟာဲဇၟိန်။     တွာဲ  to present,တမာဲ,1 (n) present. [id] တၟာဲ၊ တၟာဲစၟိန်၊ တၟာဲဇၟိန်။    [Der.] တွာဲ (v) to present.
Present.  လၟာဲပဏ္ဏကာရ၊ လၟာဲလ္ဗာဲ။,လၟာဲ,3 (n) present. [id.] လၟာဲပဏ္ဏကာရ၊ လၟာဲလ္ဗာဲ(ယ်)။
Present.  လၟာဲပဏ္ဏကာရ၊ လၟာဲလ္ဗာဲ။,လၟာယ်,3 (n) present. [id.] လၟာဲပဏ္ဏကာရ၊ လၟာဲလ္ဗာဲ(ယ်)။
Presentable. ,ဆာန်လာန်,"(v) to be admirable, remarkable, comely, proper, pretty, good-looking, presentable. {ဆာန် (v) to be remarkable. လာန် (v) to be fresh, verdant.}."
Presentable.  မကျောဝ်ဗဵုစဒးရး၊ မပ္တိတ်ထ္ၜးမာန်၊ မဗိုက်လ္တက်လဝ်သိပ်သိပ်ဂၠိပ်ဂၠိပ်၊ မလိုက်ပိုက်။,မလုပ်သ္ပာ်မာန်,(adj) presentable. [id] မကျောဝ်ဗဵုစဒးရး၊ မပ္တိတ်ထ္ၜးမာန်၊ မဗိုက်လ္တက်လဝ်သိပ်သိပ်ဂၠိပ်ဂၠိပ်၊ မလိုက်ပိုက်။
Presentation,ဒဒှ်မအပ်ပြာပ်ကဵု,(n) presentation.
Presentation robe,ကထိုန်,"လလးက္ထိုန် (n) presentation robe, rope presented to monk at end of Lent. [id] သ္ၚာက္ထိုန်။ [Var.] ဂထိုန်။"
Presently,အခိၚ်အခါဟွံလံ,(adv) presently.
Presents for the monks arranged in the form of a cone or pyramid,ဓုပ်,"3 (n) ritual offering to monks, composed of flowers, fruit and small necessaries, arranged in a pyramid, a packet or bundle, a bundle of herbs or anything else, used for fomenting to relieve pain, presents for the monks arranged in the form of a cone or pyramid."
Preservation,ဒဒှ်မစဵုဒၞာဂိုၚ်ဒေပ်ထိၚ်ဒက်စွံလဝ်ခိုဟ်ခိုဟ်မိုဟ်မိုဟ်,(n) preservation.
Preservation,အရာမသ္ကီုဒုၚ်လံလံ,"(n) preservation, action of preserving. [id] အရာမရပ်စပ်သွက်သ္ဂောံစွံဒုၚ်ညံၚ်ရဴဟဂွံအုတ်အုဲအာ။"
Preserved citrus fruit pulp,ဂဥုဲပရိုက်,(n) preserved citrus fruit pulp.
Preserved fish for brewing the condiment.  ဖရံက်က။,ခရံက်က,"(n) fish paste, preserved fish for brewing the condiment. [id] ဖရံက်က။"
Preserved fruit,ယိုဟ်,"(v) preserved fruit, compote, jam, candied fruit, fruits preserved in sugar. [Cf.] ယိုဟ်သ္ၜန်။"
Preserver,စိုတ်ဂၠိၚ်,"(v) to be easygoing, tolerant, forbearing, patient, preserver."
Preside over,သ္ပဇမၞော်နာယက ဂအုပ်,(v) preside over.
Preside over.    ညးမရၚ်တၠုၚ်ဖဵု  secretary.    ပ္ကၚ်ရၚ်  to rule,ရၚ်,"2 (v) to bring, align, together, to conduct, to conduct proceedings, preside over.    ညးမရၚ်တၠုၚ်ဖဵု(ဝ်) (n) secretary.    ပ္ကၚ်ရၚ် (v) to rule."
Presidency.  ဒတန်အယုက်သမ္မတ။,အယုက်အထက်သမ္မတ,(n) presidency. [id] ဒတန်အယုက်သမ္မတ။
President,သမ္မတ,(n) President.
President or chairman of an association or a committee or organization,ဥက္ကဋ္ဌ,(n) [LF] president or chairman of an association or a committee or organization.
Presidential.  မဆေၚ်စပ်ကဵုတာလျိုၚ်သမ္မတ။,မဆေၚ်စပ်ကဵုသမ္မတ,(adj) presidential. [id] မဆေၚ်စပ်ကဵုတာလျိုၚ်သမ္မတ။
Presiding monk at ordination ceremony,အ္စာဥပ္ပၛ္ဇာဲ,"(n) presiding monk at ordination ceremony, one’s first teacher, guide, mentor, spiritual teacher or preceptor."
Presiding monk of a buddhist monastery,အ္စာတၠ,(n) presiding monk of a Buddhist monastery.
Press,တလာထတူ,"(n) press, almirah, cupboard. [Syn.] ဗဳဒူ၊ ဗဳဒဝ်၊ ဗဳဒဵု။"
Press,ပတ်,"2 (v) to rub, press, knead, massage, polish, to press with the hand, to squeeze. [Cf.] ဥု၊ ဇွိတ်၊ ဍဵု၊ တုဟ်၊ ပတိုန်အရံၚ်၊ ပေါတ်၊ ပၠဳ။    [Der.] ပွတ် (v) to massage.    ပၞတ် (adj) milch.    ဂၠဴပၞတ် (n) milch cow."
Press,ပတ်ချိုန်,"(v) press, massage."
Press button,တၟောံပ္ဍဵု,(n) press button.
Press down,ပ္ဍိုက်ပ္ဍုန်,"(v) to oppress, press down, traduce, malign."
Press down,ပ္ဍဵု,"2 (v) degrade, be little, suppress, press down."
Press down,ပ္ဍိုဝ်,"2 (v) degrade, be little, suppress, press down."
Press to one's bosom,မိန်မံ,"မိန်မအ် (v) press to one's bosom, cuddle, to gather in one's breast. (adv) familiarly, intimately, fondly."
Press together,ကြာပ်,"1 (v) to press between two surfaces, press together, take between tow. [id] တြာပ်၊ တြာပ်နၚ်။"
Press two palms together,ပဂၚ်တဲ,"(v) press two palms together {as a gesture of respect or obeisance}, put to palms together with fingers interlaces."
Pressed salted fish,ဂလောၚ်,2 (n) ခရံက်ဂလောၚ် (n) pressed salted fish.
Pressed salted fish usually made into a paste,ခရံက်,"(n) pressed salted fish usually made into a paste, ngapi."
Pressed salted fish usually made into a paste or fish-paste,ဖရံက်,(n) pressed salted fish usually made into a paste or fish-paste.
Pressing,ပၟိက်ဇၞော်,"(v) be serious, be a great urgency or importance. (adj) urgent, importance, serious, pressing, critical."
Pressing along the muscles,နတ်ဗက်လ္တေၚ်,(v) pressing along the muscles.
Pressing along the muscles,မတ်ကေ်လ္တေၚ်,(adj) pressing along the muscles.
Pressing machine,စက်ပ္ဍဵု,(n) pressing machine.
Pressing.  မတောတ်အာတ်ကေတ်အတေၚ်မာန်။,မနွံပၟိက်သွက်သ္ဂောံသ္ပဂရု,(adj) {ကမၠောန် (n) work.} pressing. [id] မတောတ်အာတ်ကေတ်အတေၚ်မာန်။
Pressman,မၞိဟ်ကေတ်ပရိုၚ်,(n) pressman.
Pressure,ဇြဟတ်ပ္ဍဵု,(n) pressure.
Pressure,ဇြဟတ်ပ္ဍဵုကျာ,"(n) atmospheric pressure, air pressure, {climatology} pressure."
Prestige,အလံၚ်,"(n) pomposity, prestige, power of the name.  see အဆံၚ်အလံၚ်။"
Prestigious.  မနွံကဵုသြဇာ၊ မနွံကဵုဂုန်။,မနွံကဵုအသဝ်,(adj) prestigious. [id] မနွံကဵုသြဇာ၊ မနွံကဵုဂုန်။
Presumptive,မသ္ပသ္ဇိုၚ်ကဵုဒဒှ်မပတှေ်ကေတ်,(adj) presumptive.
Presumptuous,ဂံၚ်,"(v) to be brave, bold, daring, presumptuous, to venture."
Preta,ပြိုတ်,"(n) [Skt. Preta] the spirits of departed in Mon literature, applied to spirit enduring punishment in one of the hells, ghost, preta, {Buddhsit Scriptures} dearted human or celestial being reincarnated as a ghost, ghoul, goblin, etc. In one of the four state of suffering. [Cf.] ဘုတ်။"
Pretence,ကလော်,"2 (v) ကလော်ပ (v) to feign.    ကလော်ပပ (n) affectation, pretence, disemulation.    ကလော်ပယဲ (v) to pretend to be ill.    ကလော်ပဟွံဆဵု (adv) {pretend} as if one did not see or notice. [Cf.] ပပၞ၊ သ္ပပၞ။ [Var.] ပလံက်။"
Pretence,ကလော်ပပ,"(n) affectation, pretence, disemulation."
Pretence,ဒဒှ်မသ္ပပၞ,"(n) pretence, -se. [id] ဒဒှ်မသ္ပလွေဟ်။"
Pretence,ပန,"(n) pretence, feigning, impersonation. (v) to act a part, pretend, pose. [id] ပၞ။"
Pretence,ပၞ,"(n) pretence, feigning, impersonation, impersonification. [id] သ္ပပၞ။"
Pretence,မာယာ,"(n) [P.] illusion, deceptive appearance, wiles, guile, artifice, pretence, deceit."
Pretend,ပန,"(n) pretence, feigning, impersonation. (v) to act a part, pretend, pose. [id] ပၞ။"
Pretend not to see,ထ္ၜေက်ထောံမတ်,"(v) turn a blind eye to something or someone, pretend not to see, ignore. [Var.] မဇ္ဇျဟ်။"
Pretend.  သ္ပပၞ၊ သ္ပအာကာရ။,ပပၞ,"(v) to act apart. (n) act, pose, pretend. [id] သ္ပပၞ၊ သ္ပအာကာရ။"
Pretended he had a fever,ပလဳထောံကလော်ပ ဇွဟ်တိုန်,(v) pretended he had a fever.
Pretender,လၟောဝ်သၟိၚ်,"(n) king-to-be, pretender."
Pretension,ဒဒှ်မအာတ်မိက်,"(n) pretension, likeness. [id] ဒဒှ်မသ္ပလွေဟ်။"
Pretentious.  မသ္ပလွေဟ်ညံၚ်ရဴညးသ္အာၚ်သ္ဂောံအထေၚ်ဇၞော်။,မလောန်ကာဲအာနူကဵုဒဒှ်ပ္ဍဲအရာမထ္ၜးဟာန်ဗာန်,(adj) pretentious. [id] မသ္ပလွေဟ်ညံၚ်ရဴညးသ္အာၚ်သ္ဂောံအထေၚ်ဇၞော်။
Pretentiously  boastfully,ရပ်စိၚ်ဏောၚ် ရပ်ကၠဏောၚ်,(adj) pretentiously {speak} boastfully.
Prettiness,ဒဒှ်မဒးရးကျေဝ်ဂေါဝ်,(n) prettiness.
Pretty,ခိုဟ်မိုဟ်,"(v) to be pleasing, pretty."
Pretty,ဆာန်လာန်,"(v) to be admirable, remarkable, comely, proper, pretty, good-looking, presentable. {ဆာန် (v) to be remarkable. လာန် (v) to be fresh, verdant.}."
Pretty,မိုဟ်,"(v) ခိုဟ်မိုဟ် (v) to be pleasing, pretty."
Pretty,ရုပ်ကျေဝ်ဂေါဝ်,"(adj) pretty, good looking, handsome."
Pretty kind of vase,အပၠူ,(n) pretty kind of vase.
Pretty officer,ဗၠာဲသၟိၚ်,"(n) pretty officer, constable, policeman."
Pretty officer,သၞာဲဒဴ,"(n) pretty officer, messenger, public servant, personal in the service of the king. [id.] ဗၠာဲသၟိၚ်။"
Prevail,မာန်,"1 (v) win, conquer, prevail, domineer, overpower, overcome, part particle suffixed to verbs to denote capability, probability or possibility. {Usually expressed in English with the auxiliary verbs “can” “may” “be able to” “be likely to” etc.). [id.] ဇၞး။"
Prevailing price for commodities,ၚုဟ်ဍာံဍာံ,(v) prevailing price for commodities.
Prevailing state of affairs,ဗြဲကျာ,"(n) {interruptions to cear} weather, meteorological conditions, state of weather, prevailing state of affairs, mood."
Prevailing.  မစဒၟံၚ်ခေတ်။,မအုပ်ဓလီုဒၟံၚ်,(adj) prevailing. [id] မစဒၟံၚ်ခေတ်။
Prevalence.  ဒဒှ်မအုပ်ဓလီု၊ ဒဒှ်မက္တဵု။,ဒဒှ်ဇြဟတ်မဇၞော်,(n) prevalence. [id] ဒဒှ်မအုပ်ဓလီု၊ ဒဒှ်မက္တဵု။
Prevalent.  မစဒၟံၚ်ခေတ်။,မက္တဵုဒှ်ပ္ဍဲဌာန်ဒေသပြးဇး,(adj) prevalent. [id] မစဒၟံၚ်ခေတ်။
Prevent a person from saying things,တၟာတ်ပါၚ်,"(v) muzzle, prevent a person from saying things, keep mum, keep silent."
Prevent someone from escape,ရပ်ဂတ်,"(v) prevent someone from escape, arrest and keep someone in custody."
Prevent the passage of.    အဲလုပ်ကၠုၚ်ဖျာဍေံဒၞာကြတ်အဲမိက်ဂွံဂၠာဲဂလာန်သွက်ဂွံစသေက်  as i went into the bazaar,ဒၞာ,"1 (v) to hinder, obstruct, prevent the passage of.    အဲလုပ်ကၠုၚ်ဖျာဍေံဒၞာကြတ်အဲမိက်ဂွံဂၠာဲဂလာန်သွက်ဂွံစသေက် (v) as I went into the bazaar, he stood in my way, trying to start a quarrel.    ကြတ်ဒၞာ (v) to hinder.    တာဒၞာ (v) to (signal to) stop.    ဗၠာဲသၟိၚ်ဂမၠိုၚ် ဒၞာကြာပ်ကေတ်ဒမၠတံ(အ်) (v) the police parties got the dacoits between them.    သွက်ဒၞာပိုဲဍေံအသံဟွံမွဲ(ယ်) (v) he has no authority to keep us out. [Cf.] ကြတ်၊ ဆဵု(ဝ်)၊ ဆေဝ်။"
Prevent the passage of.  ဒၞာ။,ဒနာ,"(v) to hinder, obstruct, prevent the passage of. [id] ဒၞာ။"
Prevent the passage of.  ဒၞာ။,ဓၞာ,"(v) block {opening}, obstruct, bar {passage}, hide, shield, screen, hold, cover, hinder, prevent the passage of. [id] ဒၞာ။"
Prevent the passage of.  ဓၞာ၊ ဒၞာ။,ဓနာ,"(n) to hinder, obstruct, prevent the passage of. [id] ဓၞာ၊ ဒၞာ။"
